,match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,rallyCount,PtsServer,PtsRet,Date,Gender,City,Round,P1Name,P2Name,bigmatchflag,IsCrucialPoint
0,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,1,0,0,0.0,0.0,0-0,1 (1),1,0,,1,2,HH,6f18f18b19f17s18f18b29f19b1d@,,Hurkacz wins the toss,0,,6f18f18b19f17s18f18b29f19b1d@,,1,,1,0,6,,f18f18b19f17s18f18b29f19b1d@,False,False,False,False,True,False,f18f18b19f17s18f18b29f19b1d,f18f18b19f17s18f18b29f19b1,ffbfsfbfb,9,1,1,15-0,0,0,0,0,0,0,9,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
1,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,2,0,0,0.0,0.0,15-0,1 (2),1,0,,1,2,HH,4*,,,0,,4*,,1,,0,0,4*,,,True,False,False,False,False,False,,,,0,1,1,30-0,0,0,0,0,0,0,1,15,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
2,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,3,0,0,0.0,0.0,30-0,1 (3),1,0,,1,2,HH,6f28f38f38b39f1n@,,,0,,6f28f38f38b39f1n@,,1,,1,0,6,,f28f38f38b39f1n@,False,False,False,False,True,False,f28f38f38b39f1n,f28f38f38b39f1,fffbf,5,1,1,40-0,0,0,0,0,0,0,5,30,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
3,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,4,0,0,0.0,0.0,40-0,1 (4),1,0,,1,2,HH,6*,,,0,,6*,,1,,0,0,6*,,,True,False,False,False,False,False,,,,0,1,1,GM,1,1,0,0,0,0,1,40,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
4,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,5,0,0,1.0,0.0,0-0,2 (1),1,0,,2,1,FL,4+f!#,,,1,,4f!#,,1,,1,0,4,,f!#,False,False,False,True,False,False,f!,f,f,1,2,1,15-0,0,1,0,0,0,0,1,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
5,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,6,0,0,1.0,0.0,15-0,2 (2),1,0,,2,1,FL,6n,5f28f+18f3v38*,,0,0.0,6n,5f28f+18f3v38*,0,1.0,0,1,6n,5,f28f+18f3v38*,False,False,True,False,False,False,f28f18f3v38,f28f18f3v38,fffv,4,2,1,30-0,0,1,0,0,0,0,5,15,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
6,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,7,0,0,1.0,0.0,30-0,2 (3),1,0,,2,1,FL,c6b17s19f17s39b28f19f18b19f17s19f18s18f18b;38f18*,,Let on 5+.,0,,6b17s19f17s39b28f19f18b19f17s19f18s18f18b;38f18*,,1,,1,0,6,,b17s19f17s39b28f19f18b19f17s19f18s18f18b;38f18*,False,False,True,False,False,False,b17s19f17s39b28f19f18b19f17s19f18s18f18b38f18,b17s19f17s39b28f19f18b19f17s19f18s18f18b38f18,bsfsbffbfsfsfbf,15,1,0,30-15,0,1,0,0,0,0,16,30,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
7,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,8,0,0,1.0,0.0,30-15,2 (4),1,0,,2,1,FL,4+b2z19l19o=29f29f2d#,,,1,,4b2z19l19o=29f29f2d#,,1,,1,0,4,,b2z19l19o=29f29f2d#,False,False,False,True,False,False,b2z19l19o29f29f2d,b2z19l19o29f29f2,bzloff,6,1,0,30-30,0,1,0,0,0,0,6,30,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
8,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,9,0,0,1.0,0.0,30-30,2 (5),1,0,,2,1,FL,4*,,,0,,4*,,1,,0,0,4*,,,True,False,False,False,False,False,,,,0,2,1,40-30,0,1,0,0,0,0,1,30,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
9,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,10,0,0,1.0,0.0,40-30,2 (6),1,0,,2,1,FL,4+w,5f19b19r19f28b28f17f28f39b18w#,,1,0.0,4w,5f19b19r19f28b28f17f28f39b18w#,0,1.0,0,1,4+w,5,f19b19r19f28b28f17f28f39b18w#,False,False,False,True,False,False,f19b19r19f28b28f17f28f39b18w,f19b19r19f28b28f17f28f39b18,fbrfbfffb,9,2,1,GM,2,1,1,0,0,0,9,40,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
10,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,11,0,0,1.0,1.0,0-0,3 (1),1,0,,1,2,HH,4x,5s29f29f18f28f1d@,,0,0.0,4x,5s29f29f18f28f1d@,0,1.0,0,1,4x,5,s29f29f18f28f1d@,False,False,False,False,True,False,s29f29f18f28f1d,s29f29f18f28f1,sffff,5,1,1,15-0,0,1,1,0,0,0,5,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
11,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,12,0,0,1.0,1.0,15-0,3 (2),1,0,,1,2,HH,4n,6s29f18s19f17s29b28f19f29f17f18s38s38f38b38f38b38f29b38f38y37*,,0,0.0,4n,6s29f18s19f17s29b28f19f29f17f18s38s38f38b38f38b38f29b38f38y37*,0,1.0,0,1,4n,6,s29f18s19f17s29b28f19f29f17f18s38s38f38b38f38b38f29b38f38y37*,False,False,True,False,False,False,s29f18s19f17s29b28f19f29f17f18s38s38f38b38f38b38f29b38f38y37,s29f18s19f17s29b28f19f29f17f18s38s38f38b38f38b38f29b38f38y37,sfsfsbffffssfbfbfbfy,20,1,1,30-0,0,1,1,0,0,0,21,15,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
12,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,13,0,0,1.0,1.0,30-0,3 (3),1,0,,1,2,HH,4*,,,0,,4*,,1,,0,0,4*,,,True,False,False,False,False,False,,,,0,1,1,40-0,0,1,1,0,0,0,1,30,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
13,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,14,0,0,1.0,1.0,40-0,3 (4),1,0,,1,2,HH,6s2d#,,,0,,6s2d#,,1,,1,0,6,,s2d#,False,False,False,True,False,False,s2d,s2,s,1,1,1,GM,1,2,1,0,0,0,1,40,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
14,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,15,0,0,2.0,1.0,0-0,4 (1),1,0,,2,1,FL,4*,,,0,,4*,,1,,0,0,4*,,,True,False,False,False,False,False,,,,0,2,1,15-0,0,2,1,0,0,0,1,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
15,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,16,0,0,2.0,1.0,15-0,4 (2),1,0,,2,1,FL,6*,,,0,,6*,,1,,0,0,6*,,,True,False,False,False,False,False,,,,0,2,1,30-0,0,2,1,0,0,0,1,15,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
16,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,17,0,0,2.0,1.0,30-0,4 (3),1,0,,2,1,FL,6w,6d,,0,0.0,6w,6d,0,0.0,0,0,6w,6d,,False,False,False,False,False,True,,,,0,1,0,30-15,0,2,1,0,0,0,0,30,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
17,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,18,0,0,2.0,1.0,30-15,4 (4),1,0,,2,1,FL,4+s1z17r17i3n#,,,1,,4s1z17r17i3n#,,1,,1,0,4,,s1z17r17i3n#,False,False,False,True,False,False,s1z17r17i3n,s1z17r17i3,szri,4,1,0,30-30,0,2,1,0,0,0,4,30,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
18,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,19,0,0,2.0,1.0,30-30,4 (5),1,0,,2,1,FL,4f!#,,,0,,4f!#,,1,,1,0,4,,f!#,False,False,False,True,False,False,f!,f,f,1,2,1,40-30,0,2,1,0,0,0,1,30,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
19,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,20,0,0,2.0,1.0,40-30,4 (6),1,0,,2,1,FL,5f27f38*,,,0,,5f27f38*,,1,,1,0,5,,f27f38*,False,False,True,False,False,False,f27f38,f27f38,ff,2,2,1,GM,2,2,2,0,0,0,3,40,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
20,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,21,0,0,2.0,2.0,0-0,5 (1),1,0,,1,2,HH,4s27y+17s-1n#,,,0,,4s27y+17s-1n#,,1,,1,0,4,,s27y+17s-1n#,False,False,False,True,False,False,s27y17s1n,s27y17s1,sys,3,1,1,15-0,0,2,2,0,0,0,3,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
21,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,22,0,0,2.0,2.0,15-0,5 (2),1,0,,1,2,HH,4f#,,,0,,4f#,,1,,1,0,4,,f#,False,False,False,True,False,False,f,f,f,1,1,1,30-0,0,2,2,0,0,0,1,15,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
22,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,23,0,0,2.0,2.0,30-0,5 (3),1,0,,1,2,HH,6x,6f2n@,,0,0.0,6x,6f2n@,0,1.0,0,1,6x,6,f2n@,False,False,False,False,True,False,f2n,f2,f,1,1,1,40-0,0,2,2,0,0,0,1,30,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
23,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,24,0,0,2.0,2.0,40-0,5 (4),1,0,,1,2,HH,6s28f38r3n#,,,0,,6s28f38r3n#,,1,,1,0,6,,s28f38r3n#,False,False,False,True,False,False,s28f38r3n,s28f38r3,sfr,3,1,1,GM,1,3,2,0,0,0,3,40,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
24,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,25,0,0,3.0,2.0,0-0,6 (1),1,0,,2,1,FL,4n,c5f29f18f17s19f18s19f18s1n@,Let on 6.,0,0.0,4n,5f29f18f17s19f18s19f18s1n@,0,1.0,0,1,4n,5,f29f18f17s19f18s19f18s1n@,False,False,False,False,True,False,f29f18f17s19f18s19f18s1n,f29f18f17s19f18s19f18s1,fffsfsfs,8,1,0,0-15,0,3,2,0,0,0,8,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
25,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,26,0,0,3.0,2.0,0-15,6 (2),1,0,,2,1,FL,6n,5f29f1n#,,0,0.0,6n,5f29f1n#,0,1.0,0,1,6n,5,f29f1n#,False,False,False,True,False,False,f29f1n,f29f1,ff,2,1,0,0-30,0,3,2,0,0,0,2,0,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
26,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,27,0,0,3.0,2.0,0-30,6 (3),1,0,,2,1,FL,4+f1z38m38f17f28f29b29s38s38f38b38f38b28s28b19b28f17s39s38f27b27f29b28s19f18b19f18s39b28b19f18y17r-3v=2o17*,,,1,,4f1z38m38f17f28f29b29s38s38f38b38f38b28s28b19b28f17s39s38f27b27f29b28s19f18b19f18s39b28b19f18y17r-3v=2o17*,,1,,1,0,4,,f1z38m38f17f28f29b29s38s38f38b38f38b28s28b19b28f17s39s38f27b27f29b28s19f18b19f18s39b28b19f18y17r-3v=2o17*,False,False,True,False,False,False,f1z38m38f17f28f29b29s38s38f38b38f38b28s28b19b28f17s39s38f27b27f29b28s19f18b19f18s39b28b19f18y17r3v2o17,f1z38m38f17f28f29b29s38s38f38b38f38b28s28b19b28f17s39s38f27b27f29b28s19f18b19f18s39b28b19f18y17r3v2o17,fzmfffbssfbfbsbbfssfbfbsfbfsbbfyrvo,35,1,0,0-40,0,3,2,0,0,0,36,0,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
27,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,28,0,0,3.0,2.0,0-40,6 (4),1,0,,2,1,FL,6d,5f29f29b28f29b17s19f18b19f18f18r18f+39m1o17*,,0,0.0,6d,5f29f29b28f29b17s19f18b19f18f18r18f+39m1o17*,0,1.0,0,1,6d,5,f29f29b28f29b17s19f18b19f18f18r18f+39m1o17*,False,False,True,False,False,False,f29f29b28f29b17s19f18b19f18f18r18f39m1o17,f29f29b28f29b17s19f18b19f18f18r18f39m1o17,ffbfbsfbffrfmo,14,2,1,15-40,0,3,2,0,0,0,15,0,40,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
28,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,29,0,0,3.0,2.0,15-40,6 (5),1,0,,2,1,FL,4+x,5+b3#,,1,1.0,4x,5b3#,0,1.0,0,1,4+x,5,b3#,False,False,False,True,False,False,b3,b3,b,1,2,1,30-40,0,3,2,0,0,0,1,15,40,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
29,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,30,0,0,3.0,2.0,30-40,6 (6),1,0,,2,1,FL,4+s27y-17r-1z38*,,,1,,4s27y-17r-1z38*,,1,,1,0,4,,s27y-17r-1z38*,False,False,True,False,False,False,s27y17r1z38,s27y17r1z38,syrz,4,2,1,40-40,0,3,2,0,0,0,5,30,40,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
30,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,31,0,0,3.0,2.0,40-40,6 (7),1,0,,2,1,FL,4+w,4f18s37s38f38b28f29b28f37s19s18f18b19f17b3n@,,1,0.0,4w,4f18s37s38f38b28f29b28f37s19s18f18b19f17b3n@,0,1.0,0,1,4+w,4,f18s37s38f38b28f29b28f37s19s18f18b19f17b3n@,False,False,False,False,True,False,f18s37s38f38b28f29b28f37s19s18f18b19f17b3n,f18s37s38f38b28f29b28f37s19s18f18b19f17b3,fssfbfbfssfbfb,14,1,0,40-AD,0,3,2,0,0,0,14,40,40,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
31,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,32,0,0,3.0,2.0,40-AD,6 (8),1,0,,2,1,FL,6n,4b28f18r27f-3d@,,0,0.0,6n,4b28f18r27f-3d@,0,1.0,0,1,6n,4,b28f18r27f-3d@,False,False,False,False,True,False,b28f18r27f3d,b28f18r27f3,bfrf,4,1,0,GM,1,4,2,0,0,0,4,40,50,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
32,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,33,0,0,4.0,2.0,0-0,7 (1),1,0,,1,2,HH,6f28s1n@,,,0,,6f28s1n@,,1,,1,0,6,,f28s1n@,False,False,False,False,True,False,f28s1n,f28s1,fs,2,2,0,0-15,0,4,2,0,0,0,2,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
33,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,34,0,0,4.0,2.0,0-15,7 (2),1,0,,1,2,HH,4r38b39f27b3d@,,,0,,4r38b39f27b3d@,,1,,1,0,4,,r38b39f27b3d@,False,False,False,False,True,False,r38b39f27b3d,r38b39f27b3,rbfb,4,2,0,0-30,0,4,2,0,0,0,4,0,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
34,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,35,0,0,4.0,2.0,0-30,7 (3),1,0,,1,2,HH,6n,4s27f18b29b28f38b38f29b29s;28f39w@,Hurkacz challenges his last ball; which is out.,0,0.0,6n,4s27f18b29b28f38b38f29b29s;28f39w@,0,1.0,0,1,6n,4,s27f18b29b28f38b38f29b29s;28f39w@,False,False,False,False,True,False,s27f18b29b28f38b38f29b29s28f39w,s27f18b29b28f38b38f29b29s28f39,sfbbfbfbsf,10,2,0,0-40,0,4,2,0,0,0,10,0,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
35,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,36,0,0,4.0,2.0,0-40,7 (4),1,0,,1,2,HH,6w,5f29f38f28b38r29f39f28b1n@,,0,0.0,6w,5f29f38f28b38r29f39f28b1n@,0,1.0,0,1,6w,5,f29f38f28b38r29f39f28b1n@,False,False,False,False,True,False,f29f38f28b38r29f39f28b1n,f29f38f28b38r29f39f28b1,fffbrffb,8,2,0,GM,2,4,3,0,0,0,8,0,40,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
36,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,37,0,0,4.0,3.0,0-0,8 (1),1,0,,2,1,FL,6+d,6d,,1,0.0,6d,6d,0,0.0,0,0,6+d,6d,,False,False,False,False,False,True,,,,0,1,0,0-15,0,4,3,0,0,0,0,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
37,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,38,0,0,4.0,3.0,0-15,8 (2),1,0,,2,1,FL,4+w,5f27f+19f1d#,,1,0.0,4w,5f27f+19f1d#,0,1.0,0,1,4+w,5,f27f+19f1d#,False,False,False,True,False,False,f27f19f1d,f27f19f1,fff,3,2,1,15-15,0,4,3,0,0,0,3,0,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
38,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,39,0,0,4.0,3.0,15-15,8 (3),1,0,,2,1,FL,4+f2v38w#,,,1,,4f2v38w#,,1,,1,0,4,,f2v38w#,False,False,False,True,False,False,f2v38w,f2v38,fv,2,1,0,15-30,0,4,3,0,0,0,2,15,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
39,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,40,0,0,4.0,3.0,15-30,8 (4),1,0,,2,1,FL,6*,,,0,,6*,,1,,0,0,6*,,,True,False,False,False,False,False,,,,0,2,1,30-30,0,4,3,0,0,0,1,15,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
40,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,41,0,0,4.0,3.0,30-30,8 (5),1,0,,2,1,FL,5+f1z;27r-;37v39*,,,1,,5f1z;27r-;37v39*,,1,,1,0,5,,f1z;27r-;37v39*,False,False,True,False,False,False,f1z27r37v39,f1z27r37v39,fzrv,4,2,1,40-30,0,4,3,0,0,0,5,30,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
41,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,42,0,0,4.0,3.0,40-30,8 (6),1,0,,2,1,FL,4n,5b29s38f29b28f18s38s18s19f19b18f38w@,,0,0.0,4n,5b29s38f29b28f18s38s18s19f19b18f38w@,0,1.0,0,1,4n,5,b29s38f29b28f18s38s18s19f19b18f38w@,False,False,False,False,True,False,b29s38f29b28f18s38s18s19f19b18f38w,b29s38f29b28f18s38s18s19f19b18f38,bsfbfsssfbf,11,2,1,GM,2,4,4,0,0,0,11,40,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
42,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,43,0,0,4.0,4.0,0-0,9 (1),1,0,,1,2,HH,4n,4s17f39f28b19*,,0,0.0,4n,4s17f39f28b19*,0,1.0,0,1,4n,4,s17f39f28b19*,False,False,True,False,False,False,s17f39f28b19,s17f39f28b19,sffb,4,1,1,15-0,0,4,4,0,0,0,5,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
43,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,44,0,0,4.0,4.0,15-0,9 (2),1,0,,1,2,HH,6n,6b1n@,,0,0.0,6n,6b1n@,0,1.0,0,1,6n,6,b1n@,False,False,False,False,True,False,b1n,b1,b,1,1,1,30-0,0,4,4,0,0,0,1,15,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
44,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,45,0,0,4.0,4.0,30-0,9 (3),1,0,,1,2,HH,6*,,,0,,6*,,1,,0,0,6*,,,True,False,False,False,False,False,,,,0,1,1,40-0,0,4,4,0,0,0,1,30,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
45,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,46,0,0,4.0,4.0,40-0,9 (4),1,0,,1,2,HH,4*,,,0,,4*,,1,,0,0,4*,,,True,False,False,False,False,False,,,,0,1,1,GM,1,5,4,0,0,0,1,40,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
46,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,47,0,0,5.0,4.0,0-0,10 (1),1,0,,2,1,FL,4+n,4f17s19f18s2d@,,1,0.0,4n,4f17s19f18s2d@,0,1.0,0,1,4+n,4,f17s19f18s2d@,False,False,False,False,True,False,f17s19f18s2d,f17s19f18s2,fsfs,4,1,0,0-15,0,5,4,0,0,0,4,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
47,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,48,0,0,5.0,4.0,0-15,10 (2),1,0,,2,1,FL,6n,5n,,0,0.0,6n,5n,0,0.0,0,0,6n,5n,,False,False,False,False,False,True,,,,0,1,0,0-30,0,5,4,0,0,0,0,0,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
48,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,49,0,0,5.0,4.0,0-30,10 (3),1,0,,2,1,FL,4+n,6b27f38b38f19f18s2n@,,1,0.0,4n,6b27f38b38f19f18s2n@,0,1.0,0,1,4+n,6,b27f38b38f19f18s2n@,False,False,False,False,True,False,b27f38b38f19f18s2n,b27f38b38f19f18s2,bfbffs,6,1,0,0-40,0,5,4,0,0,0,6,0,30,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
49,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,50,0,0,5.0,4.0,0-40,10 (4),1,0,,2,1,FL,4+s3v^37*,,,1,,4s3v^37*,,1,,1,0,4,,s3v^37*,False,False,True,False,False,False,s3v37,s3v37,sv,2,2,1,15-40,0,5,4,0,0,0,3,0,40,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
50,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,51,0,0,5.0,4.0,15-40,10 (5),1,0,,2,1,FL,4+l29f18r17s+39b18*,,,1,,4l29f18r17s+39b18*,,1,,1,0,4,,l29f18r17s+39b18*,False,False,True,False,False,False,l29f18r17s39b18,l29f18r17s39b18,lfrsb,5,1,0,GM,1,6,4,1,1,0,6,15,40,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
51,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,52,1,0,0.0,0.0,0-0,11 (1),1,0,,1,2,HH,4s29f19b2n@,,,0,,4s29f19b2n@,,1,,1,0,4,,s29f19b2n@,False,False,False,False,True,False,s29f19b2n,s29f19b2,sfb,3,1,1,15-0,0,0,0,0,1,0,3,0,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
52,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,53,1,0,0.0,0.0,15-0,11 (2),1,0,,1,2,HH,4n,6b29f18b17f39w@,,0,0.0,4n,6b29f18b17f39w@,0,1.0,0,1,4n,6,b29f18b17f39w@,False,False,False,False,True,False,b29f18b17f39w,b29f18b17f39,bfbf,4,2,0,15-15,0,0,0,0,1,0,4,15,0,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
53,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,54,1,0,0.0,0.0,15-15,11 (3),1,0,,1,2,HH,6x,4s2d@,,0,0.0,6x,4s2d@,0,1.0,0,1,6x,4,s2d@,False,False,False,False,True,False,s2d,s2,s,1,1,1,30-15,0,0,0,0,1,0,1,15,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
54,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,55,1,0,0.0,0.0,30-15,11 (4),1,0,,1,2,HH,c4d,5f29b27f39b29f39b19b29f19b17f18b29b28f19r27s19f39f3x#,Let on 6.,0,0.0,4d,5f29b27f39b29f39b19b29f19b17f18b29b28f19r27s19f39f3x#,0,1.0,0,1,4d,5,f29b27f39b29f39b19b29f19b17f18b29b28f19r27s19f39f3x#,False,False,False,True,False,False,f29b27f39b29f39b19b29f19b17f18b29b28f19r27s19f39f3x,f29b27f39b29f39b19b29f19b17f18b29b28f19r27s19f39f3,fbfbfbbfbfbbfrsff,17,1,1,40-15,0,0,0,0,1,0,17,30,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
55,20200116-M-Auckland-QF-Hubert_Hurkacz-Feliciano_Lopez,56,1,0,0.0,0.0,40-15,11 (5),1,0,,1,2,HH,6f2d#,,,0,,6f2d#,,1,,1,0,6,,f2d#,False,False,False,True,False,False,f2d,f2,f,1,1,1,GM,1,1,0,0,1,0,1,40,15,20200116,M,Auckland,QF,Hubert_Hurkacz,Feliciano_Lopez,,False
