,match_id,bigmatchflag
344,20080817-M-Olympics-F-Rafael_Nadal-Fernando_Gonzalez,True
345,20080706-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,True
346,20080704-M-Wimbledon-SF-Roger_Federer-Marat_Safin,True
347,20080704-M-Wimbledon-SF-Rainer_Schuettler-Rafael_Nadal,True
348,20080702-M-Wimbledon-QF-Rafael_Nadal-Andy_Murray,True
349,20080630-M-Wimbledon-R16-Roger_Federer-Lleyton_Hewitt,True
350,20080608-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,True
351,20080606-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,True
352,20080606-M-Roland_Garros-SF-Gael_Monfils-Roger_Federer,True
353,20080127-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer,True
354,20080125-M-Australian_Open-SF-Jo_Wilfried_Tsonga_-Rafael_Nadal,True
355,20071118-M-Masters_Cup-F-David_Ferrer-Roger_Federer,True
356,20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic,True
357,20070908-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,True
358,20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic,True
359,20070905-M-US_Open-QF-Roger_Federer-Andy_Roddick,True
360,20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,True
361,20070707-M-Wimbledon-SF-Roger_Federer-Richard_Gasquet,True
362,20070705-M-Wimbledon-R16-Novak_Djokovic-Lleyton_Hewitt,True
363,20070610-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,True
364,20070608-M-Roland_Garros-SF-Roger_Federer-Nikolay_Davydenko,True
365,20070608-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,True
366,20070325-M-Miami_Masters-F-Novak_Djokovic-Guillermo_Canas,True
367,20070126-M-Australian_Open-SF-Tommy_Haas-Fernando_Gonzalez,True
368,20070125-M-Australian_Open-SF-Andy_Roddick-Roger_Federer,True
369,20070123-M-Australian_Open-QF-Rafael_Nadal-Fernando_Gonzalez,True
370,20070122-M-Australian_Open-R16-Roger_Federer-Novak_Djokovic,True
371,20070122-M-Australian_Open-R16-Rafael_Nadal-Andy_Murray,True
372,20061119-M-Masters_Cup-F-Roger_Federer-James_Blake,True
373,20061105-M-Paris_Masters-F-Nikolay_Davydenko-Dominik_Hrbaty,True
374,20061029-M-Basel-F-Roger_Federer-Fernando_Gonzalez,True
375,20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,True
376,20060922-M-Davis_Cup_World_Group_PO-RR-Roger_Federer-Novak_Djokovic,True
377,20060910-M-US_Open-F-Roger_Federer-Andy_Roddick,True
378,20060909-M-US_Open-SF-Roger_Federer-Nikolay_Davydenko,True
379,20060909-M-US_Open-SF-Andy_Roddick-Mikhail_Youzhny,True
380,20060907-M-US_Open-QF-James_Blake-Roger_Federer,True
381,20060906-M-US_Open-QF-Andy_Roddick-Lleyton_Hewitt,True
382,20060831-M-US_Open-R64-Marcos_Baghdatis-Andre_Agassi,True
383,20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,True
384,20060707-M-Wimbledon-SF-Marcos_Baghdatis-Rafael_Nadal,True
385,20060707-M-Wimbledon-SF-Jonas_Bjorkman-Roger_Federer,True
386,20060701-M-Wimbledon-R32-Rafael_Nadal-Andre_Agassi,True
387,20060627-M-Wimbledon-R128-Roger_Federer-Richard_Gasquet,True
388,20060611-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,True
389,20060605-M-Roland_Garros-R16-Lleyton_Hewitt-Rafael_Nadal,True
390,20060521-M-Hamburg_Masters-F-Tommy_Robredo-Radek_Stepanek,True
391,20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,True
392,20060423-M-Monte_Carlo_Masters-F-Roger_Federer-Rafael_Nadal,True
393,20060326-M-Miami_Masters-F-Roger_Federer-Ivan_Ljubicic,True
394,20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,True
395,20060126-M-Australian_Open-SF-Roger_Federer-Nicolas_Kiefer,True
396,20060126-M-Australian_Open-SF-David_Nalbandian-Marcos_Baghdatis,True
397,20060125-M-Australian_Open-QF-Roger_Federer-Nikolay_Davydenko,True
398,20060123-M-Australian_Open-QF-David_Nalbandian-Fabrice_Santoro,True
399,20051106-M-Paris_Masters-F-Tomas_Berdych-Ivan_Ljubicic,True
400,20051023-M-Madrid_Masters-F-Ivan_Ljubicic-Rafael_Nadal,True
401,20050911-M-US_Open-F-Roger_Federer-Andre_Agassi,True
402,20050910-M-US_Open-SF-Roger_Federer-Lleyton_Hewitt,True
403,20050910-M-US_Open-SF-Robby_Ginepri-Andre_Agassi,True
404,20050908-M-US_Open-QF-Lleyton_Hewitt-Jarkko_Nieminen,True
405,20050908-M-US_Open-QF-Andre_Agassi-James_Blake,True
406,20050703-M-Wimbledon-F-Roger_Federer-Andy_Roddick,True
407,20050701-M-Wimbledon-SF-Roger_Federer-Lleyton_Hewitt,True
408,20050701-M-Wimbledon-SF-Andy_Roddick-Thomas_Johansson,True
409,20050629-M-Wimbledon-QF-Lleyton_Hewitt-Feliciano_Lopez,True
410,20050621-M-Wimbledon-R128-George_Bastl-Andy_Murray,True
411,20050601-M-Roland_Garros-SF-Roger_Federer-Rafael_Nadal,True
412,20050515-M-Hamburg_Masters-F-Roger_Federer-Richard_Gasquet,True
413,20050508-M-Rome_Masters-F-Rafael_Nadal-Guillermo_Coria,True
414,20050417-M-Monte_Carlo_Masters-F-Rafael_Nadal-Guillermo_Coria,True
415,20050403-M-Miami_Masters-F-Roger_Federer-Rafael_Nadal,True
416,20050320-M-Indian_Wells_Masters-F-Lleyton_Hewitt-Roger_Federer,True
417,20050130-M-Australian_Open-F-Lleyton_Hewitt-Marat_Safin,True
418,20050128-M-Australian_Open-SF-Andy_Roddick-Lleyton_Hewitt,True
419,20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,True
420,20050126-M-Australian_Open-QF-Lleyton_Hewitt-David_Nalbandian,True
421,20050120-M-Australian_Open-R64-Lleyton_Hewitt-James_Blake,True
422,20050117-M-Australian_Open-R128-Novak_Djokovic-Marat_Safin,True
423,20050114-M-Australian_Open-R16-Lleyton_Hewitt-Rafael_Nadal,True
424,20040912-M-US_Open-F-Lleyton_Hewitt-Roger_Federer,True
425,20040911-M-US_Open-SF-Roger_Federer-Tim_Henman,True
426,20040911-M-US_Open-SF-Lleyton_Hewitt-Joachim_Johansson,True
427,20040909-M-US_Open-QF-Lleyton_Hewitt-Tommy_Haas,True
428,20040822-M-Olympics-F-Nicolas_Massu-Mardy_Fish,True
429,20040711-M-Gstaad-F-Roger_Federer-Igor_Andreev,True
430,20040704-M-Wimbledon-F-Roger_Federer-Andy_Roddick,True
431,20040703-M-Wimbledon-SF-Sebastien_Grosjean-Roger_Federer,True
432,20040703-M-Wimbledon-SF-Mario_Ancic-Andy_Roddick,True
433,20040630-M-Wimbledon-QF-Roger_Federer-Lleyton_Hewitt,True
434,20040606-M-Roland_Garros-F-Gaston_Gaudio-Guillermo_Coria,True
435,20040530-M-Roland_Garros-R32-Martin_Verkerk-Lleyton_Hewitt,True
436,20040516-M-Hamburg_Masters-F-Roger_Federer-Guillermo_Coria,True
437,20040509-M-Rome_Masters-F-Carlos_Moya-David_Nalbandian,True
438,20040201-M-Australian_Open-F-Roger_Federer-Marat_Safin,True
439,20040130-M-Australian_Open-SF-Roger_Federer-Juan_Carlos_Ferrero,True
440,20040129-M-Australian_Open-SF-Andre_Agassi-Marat_Safin,True
441,20040127-M-Australian_Open-QF-Andy_Roddick-Marat_Safin,True
442,20040126-M-Australian_Open-R16-Roger_Federer-Lleyton_Hewitt,True
443,20031116-M-Masters_Cup-F-Roger_Federer-Andre_Agassi,True
444,20031019-M-Madrid_Masters-F-Juan_Carlos_Ferrero-Nicolas_Massu,True
445,20031012-M-Vienna-F-Roger_Federer-Carlos_Moya,True
446,20030921-M-Davis_Cup_World_Group_SF-RR-Roger_Federer-Lleyton_Hewitt,True
447,20030907-M-US_Open-F-Andy_Roddick-Juan_Carlos_Ferrero,True
448,20030906-M-US_Open-SF-Andy_Roddick-David_Nalbandian,True
449,20030906-M-US_Open-SF-Andre_Agassi-Juan_Carlos_Ferrero,True
450,20030713-M-Gstaad-F-Roger_Federer-Jiri_Novak,True
451,20030706-M-Wimbledon-F-Roger_Federer-Mark_Philippoussis,True
452,20030701-M-Wimbledon-SF-Mark_Philippoussis-Sebastien_Grosjean,True
453,20030701-M-Wimbledon-SF-Andy_Roddick-Roger_Federer,True
454,20030608-M-Roland_Garros-F-Martin_Verkerk-Juan_Carlos_Ferrero,True
455,20030518-M-Hamburg_Masters-F-Guillermo_Coria-Agustin_Calleri,True
456,20030511-M-Rome_Masters-F-Felix_Mantilla-Roger_Federer,True
457,20030126-M-Australian_Open-F-Rainer_Schuettler-Andre_Agassi,True
458,20030125-M-Australian_Open-SF-Wayne_Ferreira-Andre_Agassi,True
459,20030125-M-Australian_Open-SF-Rainer_Schuettler-Andy_Roddick,True
460,20021117-M-Masters_Cup-F-Lleyton_Hewitt-Juan_Carlos_Ferrero,True
461,20021110-M-Paris_Masters-F-Marat_Safin-Lleyton_Hewitt,True
462,20021013-M-Vienna-F-Roger_Federer-Jiri_Novak,True
463,20020908-M-US_Open-F-Pete_Sampras-Andre_Agassi,True
464,20020907-M-US_Open-SF-Pete_Sampras-Sjeng_Schalken,True
465,20020907-M-US_Open-SF-Lleyton_Hewitt-Andre_Agassi,True
466,20020707-M-Wimbledon-F-David_Nalbandian-Lleyton_Hewitt,True
467,20020705-M-Wimbledon-SF-Lleyton_Hewitt-Tim_Henman,True
468,20020705-M-Wimbledon-SF-David_Nalbandian-Xavier_Malisse,True
469,20020703-M-Wimbledon-QF-Lleyton_Hewitt-Sjeng_Schalken,True
470,20020609-M-Roland_Garros-F-Albert_Costa-Juan_Carlos_Ferrero,True
471,20020519-M-Hamburg_Masters-F-Roger_Federer-Marat_Safin,True
472,20020512-M-Rome_Masters-F-Tommy_Haas-Andre_Agassi,True
473,20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,True
474,20020127-M-Australian_Open-F-Thomas_Johansson-Marat_Safin,True
475,20020126-M-Australian_Open-SF-Tommy_Haas-Marat_Safin,True
476,20020126-M-Australian_Open-SF-Thomas_Johansson-Jiri_Novak,True
477,20011202-M-Davis_Cup_World_Group_F-RR-Sebastien_Grosjean-Lleyton_Hewitt,True
478,20011118-M-Masters_Cup-F-Sebastien_Grosjean-Lleyton_Hewitt,True
479,20011028-M-Basel-F-Tim_Henman-Roger_Federer,True
480,20010909-M-US_Open-F-Pete_Sampras-Lleyton_Hewitt,True
481,20010908-M-US_Open-SF-Pete_Sampras-Marat_Safin,True
482,20010907-M-US_Open-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,True
483,20010906-M-US_Open-QF-Pete_Sampras-Andre_Agassi,True
484,20010906-M-US_Open-QF-Andy_Roddick-Lleyton_Hewitt,True
485,20010827-M-US_Open-R128-Mike_Bryan-Andre_Agassi,True
486,20010709-M-Wimbledon-F-Goran_Ivanisevic-Patrick_Rafter,True
487,20010707-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,True
488,20010707-M-Wimbledon-SF-Goran_Ivanisevic-Tim_Henman,True
489,20010702-M-Wimbledon-R16-Roger_Federer-Pete_Sampras,True
490,20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten,True
491,20010605-M-Roland_Garros-QF-Gustavo_Kuerten-Yevgeny_Kafelnikov,True
492,20010604-M-Roland_Garros-R16-Wayne_Arthurs-Roger_Federer,True
493,20010325-M-Miami_Masters-F-Jan_Michael_Gambill-Andre_Agassi,True
494,20010318-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,True
495,20010128-M-Australian_Open-F-Arnaud_Clement-Andre_Agassi,True
496,20010126-M-Australian_Open-SF-Patrick_Rafter-Andre_Agassi,True
497,20010126-M-Australian_Open-SF-Arnaud_Clement-Sebastien_Grosjean,True
498,20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,True
499,20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,True
500,20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,True
501,20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,True
502,20000928-M-Olympics-F-Yevgeny_Kafelnikov-Tommy_Haas,True
503,20000910-M-US_Open-F-Pete_Sampras-Marat_Safin,True
504,20000909-M-US_Open-SF-Pete_Sampras-Lleyton_Hewitt,True
505,20000909-M-US_Open-SF-Marat_Safin-Todd_Martin,True
506,20000901-M-US_Open-R64-Roger_Federer-Daniel_Nestor,True
507,20000709-M-Wimbledon-F-Patrick_Rafter-Pete_Sampras,True
508,20000708-M-Wimbledon-SF-Pete_Sampras-Vladimir_Voltchkov,True
509,20000708-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,True
510,20000611-M-Roland_Garros-F-Magnus_Norman-Gustavo_Kuerten,True
511,20000609-M-Roland_Garros-SF-Gustavo_Kuerten-Juan_Carlos_Ferrero,True
512,20000604-M-Roland_Garros-R16-Alex_Corretja-Roger_Federer,True
513,20000514-M-Rome_Masters-F-Magnus_Norman-Gustavo_Kuerten,True
514,20000326-M-Miami_Masters-F-Pete_Sampras-Gustavo_Kuerten,True
515,20000205-M-Davis_Cup_World_Group_R1-RR-Roger_Federer-Lleyton_Hewitt,True
516,20000130-M-Australian_Open-F-Yevgeny_Kafelnikov-Andre_Agassi,True
517,20000128-M-Australian_Open-SF-Yevgeny_Kafelnikov-Magnus_Norman,True
518,20000128-M-Australian_Open-SF-Pete_Sampras-Andre_Agassi,True
519,20000119-M-Australian_Open-R64-Jan_Kroslak-Roger_Federer,True
520,19991128-M-Tour_Finals-F-Pete_Sampras-Andre_Agassi,True
521,19991107-M-Paris_Masters-F-Andre_Agassi-Marat_Safin,True
522,19991031-M-Stuttgart_Masters-F-Thomas_Enqvist-Richard_Krajicek,True
523,19990912-M-US_Open-F-Todd_Martin-Andre_Agassi,True
524,19990904-M-US_Open-SF-Yevgeny_Kafelnikov-Andre_Agassi,True
525,19990904-M-US_Open-SF-Todd_Martin-Cedric_Pioline,True
526,19990716-M-Davis_Cup_World_Group_QF-RR-Roger_Federer-Xavier_Malisse,True
527,19990704-M-Wimbledon-F-Pete_Sampras-Andre_Agassi,True
528,19990703-M-Wimbledon-SF-Tim_Henman-Pete_Sampras,True
529,19990606-M-Roland_Garros-F-Andrei_Medvedev-Andre_Agassi,True
530,19990604-M-Roland_Garros-SF-Dominik_Hrbaty-Andre_Agassi,True
531,19990602-M-Wimbledon-SF-Patrick_Rafter-Andre_Agassi,True
532,19990516-M-Rome_Masters-F-Patrick_Rafter-Gustavo_Kuerten,True
533,19990509-M-Hamburg_Masters-F-Marcelo_Rios-Mariano_Zabaleta,True
534,19990314-M-Indian_Wells_Masters-F-Carlos_Moya-Mark_Philippoussis,True
535,19990131-M-Australian_Open-F-Yevgeny_Kafelnikov-Thomas_Enqvist,True
536,19990129-M-Australian_Open-SF-Yevgeny_Kafelnikov-Tommy_Haas,True
537,19990129-M-Australian_Open-SF-Nicolas_Lapentti-Thomas_Enqvist,True
538,19981129-M-Tour_Finals-F-Alex_Corretja-Carlos_Moya,True
539,19981115-M-Stockholm-F-Todd_Martin-Thomas_Johansson,True
540,19981108-M-Paris_Masters-F-Pete_Sampras-Greg_Rusedski,True
541,19981101-M-Stuttgart_Masters-F-Yevgeny_Kafelnikov-Richard_Krajicek,True
542,19980913-M-US_Open-F-Patrick_Rafter-Mark_Philippoussis,True
543,19980912-M-US_Open-SF-Patrick_Rafter-Pete_Sampras,True
544,19980912-M-US_Open-SF-Mark_Philippoussis-Carlos_Moya,True
545,19980910-M-US_Open-QF-Mark_Philippoussis-Thomas_Johansson,True
546,19980705-M-Wimbledon-F-Goran_Ivanisevic-Pete_Sampras,True
547,19980704-M-Wimbledon-SF-Goran_Ivanisevic-Richard_Krajicek,True
548,19980622-M-Wimbledon-SF-Tim_Henman-Pete_Sampras,True
549,19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,True
550,19980606-M-Roland_Garros-SF-Cedric_Pioline-Alex_Corretja,True
551,19980329-M-Miami_Masters-F-Marcelo_Rios-Andre_Agassi,True
552,19980315-M-Indian_Wells_Masters-F-Marcelo_Rios-Greg_Rusedski,True
553,19980201-M-Australian_Open-F-Petr_Korda-Marcelo_Rios,True
554,19980131-M-Australian_Open-SF-Petr_Korda-Karol_Kucera,True
555,19980131-M-Australian_Open-SF-Marcelo_Rios-Nicolas_Escude,True
556,19980128-M-Australian_Open-QF-Marcelo_Rios-Alberto_Berasategui,True
557,19971116-M-Tour_Finals-F-Pete_Sampras-Yevgeny_Kafelnikov,True
558,19971102-M-Paris_Masters-F-Pete_Sampras-Jonas_Bjorkman,True
559,19971026-M-Stuttgart_Masters-F-Petr_Korda-Richard_Krajicek,True
560,19970907-M-US_Open-F-Patrick_Rafter-Greg_Rusedski,True
561,19970906-M-US_Open-SF-Greg_Rusedski-Jonas_Bjorkman,True
562,19970905-M-US_Open-SF-Michael_Chang-Patrick_Rafter,True
563,19970706-M-Wimbledon-F-Cedric_Pioline-Pete_Sampras,True
564,19970704-M-Wimbledon-SF-Pete_Sampras-Todd_Woodbridge,True
565,19970704-M-Wimbledon-SF-Michael_Stich-Cedric_Pioline,True
566,19970608-M-Roland_Garros-F-Sergi_Bruguera-Gustavo_Kuerten,True
567,19970606-M-Roland_Garros-SF-Patrick_Rafter-Sergi_Bruguera,True
568,19970606-M-Roland_Garros-SF-Gustavo_Kuerten-Filip_Dewulf,True
569,19970518-M-Rome_Masters-F-Alex_Corretja-Marcelo_Rios,True
570,19970323-M-Miami_Masters-F-Sergi_Bruguera-Thomas_Muster,True
571,19970126-M-Australian_Open-F-Pete_Sampras-Carlos_Moya,True
572,19970125-M-Australian_Open-SF-Pete_Sampras-Thomas_Muster,True
573,19970124-M-Australian_Open-SF-Michael_Chang-Carlos_Moya,True
574,19961124-M-Tour_Finals-F-Boris_Becker-Pete_Sampras,True
575,19961105-M-Paris_Masters-F-Yevgeny_Kafelnikov-Thomas_Enqvist,True
576,19961027-M-Stuttgart_Masters-F-Pete_Sampras-Boris_Becker,True
577,19960908-M-US_Open-F-Pete_Sampras-Michael_Chang,True
578,19960907-M-US_Open-SF-Pete_Sampras-Goran_Ivanisevic,True
579,19960907-M-US_Open-SF-Michael_Chang-Andre_Agassi,True
580,19960904-M-US_Open-QF-Goran_Ivanisevic-Stefan_Edberg,True
581,19960831-M-US_Open-R32-Paul_Haarhuis-Stefan_Edberg,True
582,19960828-M-US_Open-R64-Leander_Paes-Andre_Agassi,True
583,19960804-M-Olympics-F-Sergi_Bruguera-Andre_Agassi,True
584,19960707-M-Wimbledon-F-Richard_Krajicek-Malivai_Washington,True
585,19960706-M-Wimbledon-SF-Todd_Martin-Malivai_Washington,True
586,19960706-M-Wimbledon-SF-Richard_Krajicek-Jason_Stoltenberg,True
587,19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,True
588,19960608-M-Roland_Garros-SF-Michael_Stich-Marc_Rosset,True
589,19960519-M-Rome_Masters-F-Richard_Krajicek-Thomas_Muster,True
590,19960428-M-Monte_Carlo_Masters-F-Albert_Costa-Thomas_Muster,True
591,19960128-M-Australian_Open-F-Michael_Chang-Boris_Becker,True
592,19960127-M-Australian_Open-SF-Michael_Chang-Andre_Agassi,True
593,19960126-M-Australian_Open-SF-Mark_Woodforde-Boris_Becker,True
594,19960119-M-Australian_Open-R32-Mark_Philippoussis-Pete_Sampras,True
595,19951119-M-Tour_Finals-F-Michael_Chang-Boris_Becker,True
596,19951105-M-Paris_Masters-F-Pete_Sampras-Boris_Becker,True
597,19950910-M-US_Open-F-Pete_Sampras-Andre_Agassi,True
598,19950909-M-US_Open-SF-Pete_Sampras-Jim_Courier,True
599,19950909-M-US_Open-SF-Andre_Agassi-Boris_Becker,True
600,19950902-M-US_Open-R32-Stefan_Edberg-Andre_Agassi,True
601,19950709-M-Wimbledon-F-Pete_Sampras-Boris_Becker,True
602,19950708-M-Wimbledon-SF-Pete_Sampras-Goran_Ivanisevic,True
603,19950707-M-Wimbledon-SF-Boris_Becker-Andre_Agassi,True
604,19950611-M-Roland_Garros-F-Michael_Chang-Thomas_Muster,True
605,19950610-M-Roland_Garros-SF-Yevgeny_Kafelnikov-Thomas_Muster,True
606,19950522-M-Rome_Masters-F-Sergi_Bruguera-Thomas_Muster,True
607,19950514-M-Hamburg_Masters-F-Andrei_Medvedev-Goran_Ivanisevic,True
608,19950430-M-Monte_Carlo_Masters-F-Boris_Becker-Thomas_Muster,True
609,19950312-M-Indian_Wells_Masters-F-Pete_Sampras-Andre_Agassi,True
610,19950129-M-Australian_Open-F-Pete_Sampras-Andre_Agassi,True
611,19950127-M-Australian_Open-SF-Michael_Chang-Pete_Sampras,True
612,19950124-M-Australian_Open-QF-Jim_Courier-Pete_Sampras,True
613,19950119-M-Australian_Open-R32-Hendrik_Dreekmann-Stefan_Edberg,True
614,19950116-M-Australian_Open-R128-Stefan_Edberg-Mark_Philippoussis,True
615,19941120-M-Tour_Finals-F-Pete_Sampras-Boris_Becker,True
616,19941106-M-Paris_Masters-F-Andre_Agassi-Marc_Rosset,True
617,19941030-M-Stockholm-F-Boris_Becker-Goran_Ivanisevic,True
618,19940911-M-US_Open-F-Michael_Stich-Andre_Agassi,True
619,19940910-M-US_Open-SF-Todd_Martin-Andre_Agassi,True
620,19940910-M-US_Open-SF-Michael_Stich-Karel_Novacek,True
621,19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,True
622,19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,True
623,19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,True
624,19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,True
625,19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,True
626,19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,True
627,19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,True
628,19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,True
629,19940306-M-Indian_Wells_Masters-F-Pete_Sampras-Petr_Korda,True
630,19940130-M-Australian_Open-F-Pete_Sampras-Todd_Martin,True
631,19940128-M-Australian_Open-SF-Pete_Sampras-Jim_Courier,True
632,19940127-M-Australian_Open-SF-Todd_Martin-Stefan_Edberg,True
633,19931212-M-Grand_Slam_Cup-F-Michael_Stich-Petr_Korda,True
634,19931121-M-Tour_Finals-F-Pete_Sampras-Michael_Stich,True
635,19931107-M-Paris_Masters-F-Andrei_Medvedev-Goran_Ivanisevic,True
636,19931031-M-Stockholm_Masters-F-Michael_Stich-Goran_Ivanisevic,True
637,19930924-M-Davis_Cup_World_Group_SF-RR-Mark_Kevin_Goellner-Stefan_Edberg,True
638,19930912-M-US_Open-F-Cedric_Pioline-Pete_Sampras,True
639,19930904-M-US_Open-SF-Cedric_Pioline-Wally_Masur,True
640,19930704-M-Wimbledon-F-Jim_Courier-Pete_Sampras,True
641,19930703-M-Wimbledon-SF-Pete_Sampras-Boris_Becker,True
642,19930702-M-Wimbledon-SF-Jim_Courier-Stefan_Edberg,True
643,19930701-M-Wimbledon-QF-Stefan_Edberg-Cedric_Pioline,True
644,19930606-M-Roland_Garros-F-Jim_Courier-Sergi_Bruguera,True
645,19930605-M-Roland_Garros-SF-Sergi_Bruguera-Andrei_Medvedev,True
646,19930605-M-Roland_Garros-SF-Jim_Courier-Richard_Krajicek,True
647,19930516-M-Rome_Masters-F-Jim_Courier-Goran_Ivanisevic,True
648,19930509-M-Hamburg_Masters-F-Michael_Stich-Andrei_Chesnokov,True
649,19930502-M-Madrid-F-Stefan_Edberg-Sergi_Bruguera,True
650,19930307-M-Indian_Wells_Masters-F-Jim_Courier-Wayne_Ferreira,True
651,19930131-M-Australian_Open-SF-Jim_Courier-Michael_Stich,True
652,19930131-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,True
653,19930128-M-Australian_Open-SF-Pete_Sampras-Stefan_Edberg,True
654,19921122-M-Tour_Finals-F-Jim_Courier-Boris_Becker,True
655,19921108-M-Paris_Masters-F-Guy_Forget-Boris_Becker,True
656,19921101-M-Stockholm_Masters-F-Guy_Forget-Goran_Ivanisevic,True
657,19920913-M-US_Open-F-Pete_Sampras-Stefan_Edberg,True
658,19920912-M-US_Open-SF-Michael_Chang-Stefan_Edberg,True
659,19920905-M-US_Open-SF-Jim_Courier-Pete_Sampras,True
660,19920903-M-US_Open-QF-Ivan_Lendl-Stefan_Edberg,True
661,19920808-M-Olympics-F-Marc_Rosset-Jordi_Arrese,True
662,19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic,True
663,19920704-M-Wimbledon-SF-Pete_Sampras-Goran_Ivanisevic,True
664,19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi,True
665,19920607-M-Roland_Garros-F-Jim_Courier-Petr_Korda,True
666,19920606-M-Roland_Garros-SF-Petr_Korda-Henri_Leconte,True
667,19920606-M-Roland_Garros-SF-Jim_Courier-Andre_Agassi,True
668,19920517-M-Rome_Masters-F-Jim_Courier-Carlos_Costa,True
669,19920426-M-Monte_Carlo_Masters-F-Aaron_Krickstein-Thomas_Muster,True
670,19920126-M-Australian_Open-F-Jim_Courier-Stefan_Edberg,True
671,19920125-M-Australian_Open-SF-Wayne_Ferreira-Stefan_Edberg,True
672,19920122-M-Australian_Open-QF-Stefan_Edberg-Ivan_Lendl,True
673,19920117-M-Australian_Open-QF-Michael_Stich-Richard_Krajicek,True
674,19911117-M-Tour_Finals-F-Pete_Sampras-Jim_Courier,True
675,19911103-M-Paris_Masters-F-Pete_Sampras-Guy_Forget,True
676,19911027-M-Stockholm-F-Boris_Becker-Stefan_Edberg,True
677,19910908-M-US_Open-F-Jim_Courier-Stefan_Edberg,True
678,19910907-M-US_Open-SF-Jim_Courier-Jimmy_Connors,True
679,19910907-M-US_Open-SF-Ivan_Lendl-Stefan_Edberg,True
680,19910904-M-US_Open-QF-Javier_Sanchez-Stefan_Edberg,True
681,19910707-M-Wimbledon-F-Boris_Becker-Michael_Stich,True
682,19910706-M-Wimbledon-SF-Michael_Stich-Stefan_Edberg,True
683,19910706-M-Wimbledon-SF-David_Wheaton-Boris_Becker,True
684,19910624-M-Wimbledon-R128-Marc_Rosset-Stefan_Edberg,True
685,19910609-M-Roland_Garros-F-Andre_Agassi-Jim_Courier,True
686,19910607-M-Roland_Garros-SF-Jim_Courier-Michael_Stich,True
687,19910607-M-Roland_Garros-SF-Andre_Agassi-Boris_Becker,True
688,19910512-M-Hamburg_Masters-F-Karel_Novacek-Magnus_Gustafsson,True
689,19910428-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Boris_Becker,True
690,19910310-M-Indian_Wells_Masters-F-Jim_Courier-Guy_Forget,True
691,19910127-M-Australian_Open-F-Ivan_Lendl-Boris_Becker,True
692,19910126-M-Australian_Open-SF-Boris_Becker-Patrick_Mcenroe,True
693,19910125-M-Australian_Open-SF-Stefan_Edberg-Ivan_Lendl,True
694,19901118-M-Tour_Finals-F-Andre_Agassi-Stefan_Edberg,True
695,19901028-M-Stockholm-F-Stefan_Edberg-Boris_Becker,True
696,19901007-M-Sydney_Indoor-F-Boris_Becker-Stefan_Edberg,True
697,19900909-M-US_Open-F-Andre_Agassi-Pete_Sampras,True
698,19900908-M-US_Open-SF-John_Mcenroe-Pete_Sampras,True
699,19900908-M-US_Open-SF-Andre_Agassi-Boris_Becker,True
